,Year,fipscounty,spatmax,spatmean
179,2011,5137,,
180,2011,5139,,
181,2011,5141,16.04338130304343,14.038434389810552
182,2011,5143,30.67286581428387,21.488764640869018
183,2011,5145,12.033487476577676,12.033487476577676
184,2011,5147,,
185,2011,5149,21.621844240352537,18.83261277169798
186,2011,6001,23.867346763021853,14.567739267602946
187,2011,6003,33.294859273728136,25.158304903012603
188,2011,6005,33.294859273728136,21.679310527211186
189,2011,6007,20.43993018977689,17.594674057266893
190,2011,6009,26.348378257318263,21.72145739819841
191,2011,6011,52.85823111484228,28.910425422458193
192,2011,6013,23.867346763021853,14.475953721638165
193,2011,6015,42.29710376147402,29.513094295888703
194,2011,6017,26.348378257318263,17.447147534072514
195,2011,6019,15.69396763119176,11.31781554243064
196,2011,6021,52.85823111484228,32.712670084235214
197,2011,6023,26.96205091333948,23.1894306512376
198,2011,6025,13.216270088332454,12.002557141360588
199,2011,6027,29.98777421512768,15.558622604534373
200,2011,6029,15.442936511146492,9.655830341425782
201,2011,6031,17.729039226966925,12.285041591326813
202,2011,6033,19.416810389135723,13.148446773556195
203,2011,6035,29.81313352908749,29.000668383016414
204,2011,6037,17.729039226966925,11.721933180270621
205,2011,6039,25.47631612468837,16.034450527129184
206,2011,6041,23.867346763021853,14.870243930259779
207,2011,6043,25.47631612468837,17.51662963927049
208,2011,6045,52.85823111484228,31.459682945755283
209,2011,6047,15.814179533365987,12.252915845179718
210,2011,6049,38.01169590643275,27.91331714401511
211,2011,6051,25.47631612468837,18.01089805759311
212,2011,6053,21.188204224019856,13.820230926874492
213,2011,6055,52.85823111484228,21.73164543548909
214,2011,6057,28.188203236945338,17.73415112314593
215,2011,6059,13.216270088332454,9.212134574310348
216,2011,6061,28.188203236945338,18.66803930365819
217,2011,6063,38.13570864318597,31.600117067120777
218,2011,6065,13.216270088332454,10.505027837184379
219,2011,6067,26.348378257318263,15.279624961334866
220,2011,6069,21.188204224019856,12.582781821037731
221,2011,6071,28.16887487583456,16.29045257529647
222,2011,6073,12.99016700836454,11.590243145996972
223,2011,6075,11.443622337950805,9.933750002868143
224,2011,6077,33.294859273728136,18.785685551230408
225,2011,6079,17.729039226966925,11.953213022250196
226,2011,6081,23.867346763021853,15.998844083840613
227,2011,6083,17.729039226966925,15.505664993396152
228,2011,6085,21.188204224019856,14.028304722560978
229,2011,6087,11.140133397171828,9.39148823034328
230,2011,6089,38.01169590643275,28.471225669849705
231,2011,6091,38.01169590643275,26.798984756171663
232,2011,6093,42.29710376147402,24.72103787023449
233,2011,6095,14.831784583996296,11.281112785495788
234,2011,6097,52.85823111484228,19.819110468686564
235,2011,6099,33.294859273728136,18.340001948665684
236,2011,6101,38.13570864318597,17.536484060894104
237,2011,6103,38.13570864318597,29.12188418713639
238,2011,6105,42.29710376147402,27.785805756562716
239,2011,6107,17.729039226966925,12.126274066432849
240,2011,6109,33.294859273728136,21.601002146095293
241,2011,6111,17.729039226966925,11.494884318620151
242,2011,6113,52.85823111484228,21.880227901569498
243,2011,6115,38.13570864318597,18.590570175606572
244,2011,8001,26.29167957055848,16.744307389547004
245,2011,8003,,
246,2011,8005,26.29167957055848,17.499317540985267
247,2011,8007,71.70053899025862,44.04059710823383
248,2011,8009,,
249,2011,8011,,
250,2011,8013,17.347189264380983,14.671466386747225
251,2011,8014,20.60060738565001,15.157213123629752
252,2011,8015,,
253,2011,8017,,
254,2011,8019,13.521423120522186,13.521423120522186
255,2011,8021,71.70053899025862,71.70053899025862
256,2011,8023,,
257,2011,8025,19.932106263041515,17.73730515086882
258,2011,8027,19.932106263041515,19.932106263041515
259,2011,8029,22.43631147039427,22.43631147039427
260,2011,8031,20.60060738565001,16.04679019931368
261,2011,8033,,
262,2011,8035,15.542504038696125,14.36075575032905
263,2011,8037,19.54860494046561,19.54860494046561
264,2011,8039,15.542504038696125,13.04813473922512
265,2011,8041,19.932106263041515,14.757833175125956
266,2011,8043,19.932106263041515,17.73730515086882
267,2011,8045,22.43631147039427,22.43631147039427
268,2011,8047,13.521423120522186,13.441229166765245
269,2011,8049,17.347189264380983,15.354112238694643
270,2011,8051,22.43631147039427,22.43631147039427
271,2011,8053,,
272,2011,8055,19.932106263041515,19.932106263041515
273,2011,8057,17.347189264380983,17.347189264380983
274,2011,8059,26.29167957055848,16.771044469639207
275,2011,8061,,
276,2011,8063,,
277,2011,8065,,
278,2011,8067,16.380655226209047,16.380655226209047
279,2011,8069,15.105740181268882,13.870854056538562
280,2011,8071,19.932106263041515,19.932106263041515
281,2011,8073,19.932106263041515,16.49765013116883
282,2011,8075,13.145786775338504,13.145786775338504
283,2011,8077,19.54860494046561,19.54860494046561
284,2011,8079,,
285,2011,8081,,
286,2011,8083,16.380655226209047,16.380655226209047
287,2011,8085,22.43631147039427,22.43631147039427
288,2011,8087,20.60060738565001,16.873197080494258
289,2011,8089,19.932106263041515,19.932106263041515
290,2011,8091,,
291,2011,8093,13.521423120522186,13.521423120522186
292,2011,8095,,
293,2011,8097,22.43631147039427,20.99245820542994
294,2011,8099,,
295,2011,8101,15.542504038696125,15.542504038696125
296,2011,8103,19.54860494046561,19.54860494046561
297,2011,8105,,
298,2011,8107,19.54860494046561,19.54860494046561
299,2011,8109,,
300,2011,8111,,
301,2011,8113,,
302,2011,8115,,
303,2011,8117,,
304,2011,8119,15.542504038696125,12.88249574880957
305,2011,8121,20.60060738565001,17.30947373870943
306,2011,8123,20.60060738565001,16.603643011077047
307,2011,8125,,
308,2011,9001,18.61469319783082,12.210442468221954
309,2011,9003,15.096741078116343,12.270043113283394
310,2011,9005,15.096741078116343,12.43432599502997
311,2011,9007,18.61469319783082,14.647238185895112
312,2011,9009,18.61469319783082,11.70351759289184
313,2011,9011,25.97637961760353,15.197647195383693
314,2011,9013,14.852220406950838,13.626656300635336
315,2011,9015,25.97637961760353,16.424336075094168
316,2011,10001,39.41185387297256,20.492330749491853
317,2011,10003,32.45029205262848,22.76315744375269
318,2011,10005,39.41185387297256,22.016486202796372
319,2011,11001,7.622954795878061,5.386320405798623
320,2011,12001,25.661457840925973,20.649595846355165
321,2011,12003,17.521396320506774,16.223113306247992
322,2011,12005,,
323,2011,12007,25.661457840925973,16.574125011533187
324,2011,12009,18.18902029894665,15.540737468268015
325,2011,12011,15.803029837768042,11.342238937432683
326,2011,12013,7.064807837226828,7.064807837226828
327,2011,12015,22.238908671342944,19.578866201886132
328,2011,12017,23.6865518157764,19.66214283378038
329,2011,12019,25.661457840925973,18.002861428420104
330,2011,12021,32.48818918955505,16.525726466574447
331,2011,12023,10.025464680287932,10.025464680287932
332,2011,12027,22.925824259801555,18.32738551009512
333,2011,12029,,
334,2011,12031,17.521396320506774,14.263828064458414
335,2011,12033,42.00026250164064,23.692250008696703
336,2011,12035,25.661457840925973,18.36170449978514
337,2011,12037,,
338,2011,12039,5.396246371024315,5.396246371024315
339,2011,12041,10.025464680287932,10.025464680287932
340,2011,12043,32.38664673642252,18.420695623632625
341,2011,12045,7.064807837226828,7.064807837226828
342,2011,12047,,
343,2011,12049,22.925824259801555,20.561704333862842
344,2011,12051,32.38664673642252,16.60511793439336
345,2011,12053,32.15730496058586,29.29001282193157
346,2011,12055,32.38664673642252,18.107015069071473
347,2011,12057,32.15730496058586,25.28680505627466
348,2011,12059,,
349,2011,12061,32.38664673642252,21.746704547934858
350,2011,12063,12.699156971348748,9.881982404287788
351,2011,12065,5.396246371024315,5.396246371024315
352,2011,12067,,
353,2011,12069,18.70410112027721,15.6743641148377
354,2011,12071,13.40915601553024,10.13113444314961
355,2011,12073,,
356,2011,12075,26.42272068327728,17.36197307178319
357,2011,12077,5.396246371024315,5.396246371024315
358,2011,12079,,
359,2011,12081,22.238908671342944,20.089401836175252
360,2011,12083,26.42272068327728,18.91669521800375
361,2011,12085,32.38664673642252,21.769787000446986
362,2011,12086,32.48818918955505,19.83051240899327
363,2011,12087,13.40915601553024,9.111843487265004
364,2011,12089,19.837333862328904,18.474912473590223
365,2011,12091,42.00026250164064,29.11153653556309
366,2011,12093,21.291696238467,17.76939187991086
367,2011,12095,22.99628747934933,17.128951668204138
368,2011,12097,32.38664673642252,20.082674668488522
369,2011,12099,32.38664673642252,21.6548443736126
370,2011,12101,27.35998988443401,22.268959634348306
371,2011,12103,32.15730496058586,25.741250338745733
372,2011,12105,32.38664673642252,21.22144011769099
373,2011,12107,18.485047650345056,14.60122572570541
374,2011,12109,25.661457840925973,18.82361227237706
375,2011,12111,32.38664673642252,23.123226241106238
376,2011,12113,42.00026250164064,21.785814355212366
377,2011,12115,22.925824259801555,14.889468565285268
378,2011,12117,22.99628747934933,17.09649031470604
379,2011,12119,32.15730496058586,21.815537503047
380,2011,12121,,
381,2011,12123,,
382,2011,12125,10.025464680287932,10.025464680287932
383,2011,12127,25.661457840925973,17.728067039740917
384,2011,12129,5.396246371024315,5.396246371024315
385,2011,12131,11.990276975398132,9.527542406312481
386,2011,12133,7.064807837226828,7.064807837226828
387,2011,13001,,
388,2011,13003,,
389,2011,13005,,
390,2011,13007,,
391,2011,13009,,
392,2011,13011,17.957131429877403,15.80722642337128
393,2011,13013,17.957131429877403,12.493384506704768
394,2011,13015,23.37246723359882,15.271824039996577
395,2011,13017,,
396,2011,13019,,
397,2011,13021,,
398,2011,13023,,
399,2011,13025,19.837333862328904,19.837333862328904
400,2011,13027,,
401,2011,13029,9.206611083286688,9.206611083286688
402,2011,13031,,
403,2011,13033,14.936333876849927,13.680365708906583
404,2011,13035,15.914351851851851,15.39661886043899
405,2011,13037,,
406,2011,13039,17.521396320506774,17.521396320506774
407,2011,13043,,
408,2011,13045,15.326524640871662,12.116581812540346
409,2011,13047,17.4297002091564,15.154104121722005
410,2011,13049,19.837333862328904,18.67936509141784
411,2011,13051,,
412,2011,13053,10.818775211610092,10.818775211610092
413,2011,13055,17.4297002091564,16.15601648263698
414,2011,13057,23.37246723359882,15.809939642359506
415,2011,13059,17.957131429877403,17.957131429877403
416,2011,13061,,
417,2011,13063,15.914351851851851,10.7531317765172
418,2011,13065,,
419,2011,13067,18.920345346092947,13.36198756546857
420,2011,13069,,
421,2011,13071,,
422,2011,13073,12.42439754096324,12.42439754096324
423,2011,13075,,
424,2011,13077,22.49030667782186,15.918996536787796
425,2011,13079,12.785026177341098,12.785026177341098
426,2011,13081,,
427,2011,13083,17.4297002091564,15.445577831154594
428,2011,13085,15.39815222173339,13.35007454849009
429,2011,13087,,
430,2011,13089,15.914351851851851,10.609674233505142
431,2011,13091,,
432,2011,13093,,
433,2011,13095,,
434,2011,13097,22.49030667782186,14.793891182266474
435,2011,13099,12.699156971348748,12.699156971348748
436,2011,13101,,
437,2011,13103,9.206611083286688,9.206611083286688
438,2011,13105,18.03828360426128,18.03828360426128
439,2011,13107,,
440,2011,13109,,
441,2011,13111,66.19107155990292,53.3195163649301
442,2011,13113,11.571484775783196,10.101200989451245
443,2011,13115,23.37246723359882,19.907504262949388
444,2011,13117,13.657321416865154,10.13709336016139
445,2011,13119,28.218979279206643,28.218979279206643
446,2011,13121,22.49030667782186,11.350761208236285
447,2011,13123,40.44796116995728,31.91021420177805
448,2011,13125,,
449,2011,13127,19.837333862328904,19.837333862328904
450,2011,13129,40.44796116995728,19.659447473755854
451,2011,13131,5.396246371024315,5.396246371024315
452,2011,13133,,
453,2011,13135,17.957131429877403,12.788488118738492
454,2011,13137,28.218979279206643,20.938150348035897
455,2011,13139,17.957131429877403,12.977146669011667
456,2011,13141,,
457,2011,13143,22.49030667782186,18.908415659346762
458,2011,13145,20.65993742990378,15.739356320756936
459,2011,13147,28.218979279206643,23.128631441733962
460,2011,13149,22.49030667782186,18.240576294502947
461,2011,13151,14.878885869026128,10.672259095645678
462,2011,13153,12.785026177341098,12.785026177341098
463,2011,13155,,
464,2011,13157,13.657321416865154,10.672135532313888
465,2011,13159,14.878885869026128,14.878885869026128
466,2011,13161,,
467,2011,13163,12.42439754096324,12.42439754096324
468,2011,13165,,
469,2011,13167,,
470,2011,13169,12.785026177341098,12.785026177341098
471,2011,13171,,
472,2011,13173,,
473,2011,13175,,
474,2011,13177,,
475,2011,13179,9.206611083286688,9.206611083286688
476,2011,13181,8.586237042587737,8.586237042587737
477,2011,13183,,
478,2011,13185,,
479,2011,13187,13.657321416865154,13.657321416865154
480,2011,13189,12.42439754096324,10.505317291775487
481,2011,13191,,
482,2011,13193,,
483,2011,13195,17.957131429877403,15.370030127264855
484,2011,13197,,
485,2011,13199,20.65993742990378,16.115711102843488
486,2011,13201,,
487,2011,13205,,
488,2011,13207,12.785026177341098,12.785026177341098
489,2011,13209,,
490,2011,13211,14.878885869026128,14.878885869026128
491,2011,13213,23.37246723359882,18.300086637991996
492,2011,13215,,
493,2011,13217,15.914351851851851,14.370048309765487
494,2011,13219,17.957131429877403,15.370030127264855
495,2011,13221,12.782928824652304,12.782928824652304
496,2011,13223,22.49030667782186,15.92435298620619
497,2011,13225,,
498,2011,13227,23.37246723359882,17.76252086218783
499,2011,13229,,
500,2011,13231,,
501,2011,13233,18.920345346092947,16.6245535189058
502,2011,13235,,
503,2011,13237,,
504,2011,13239,,
505,2011,13241,28.218979279206643,28.218979279206643
506,2011,13243,,
507,2011,13245,14.936333876849927,11.761285459718831
508,2011,13247,15.914351851851851,10.735456822773397
509,2011,13249,,
510,2011,13251,,
511,2011,13253,12.699156971348748,12.699156971348748
512,2011,13255,15.914351851851851,11.525851384165545
513,2011,13257,28.218979279206643,28.218979279206643
514,2011,13259,,
515,2011,13261,,
516,2011,13263,10.818775211610092,10.818775211610092
517,2011,13265,,
518,2011,13267,,
519,2011,13269,,
520,2011,13271,,
521,2011,13273,,
522,2011,13275,5.396246371024315,5.396246371024315
523,2011,13277,,
524,2011,13279,,
525,2011,13281,,
526,2011,13283,,
527,2011,13285,11.571484775783196,11.571484775783196
528,2011,13287,,
529,2011,13289,12.785026177341098,12.785026177341098
530,2011,13291,66.19107155990292,66.19107155990292
531,2011,13293,,
532,2011,13295,23.37246723359882,16.323349474116075
533,2011,13297,14.878885869026128,11.093595664043152
534,2011,13299,,
535,2011,13301,,
536,2011,13303,,
537,2011,13305,,
538,2011,13307,,
539,2011,13309,,
540,2011,13311,13.657321416865154,13.657321416865154
541,2011,13313,40.44796116995728,21.205487764004133
542,2011,13315,,
543,2011,13317,,
544,2011,13319,,
545,2011,13321,,
546,2011,15005,24.25418384671356,24.25418384671356
547,2011,15009,,
548,2011,16001,10.433294730142832,10.433294730142832
549,2011,16003,,
550,2011,16005,,
551,2011,16007,,
552,2011,16009,16.04184388330825,12.272261113493254
553,2011,16011,20.312817387771684,16.774417240571168
554,2011,16013,,
555,2011,16015,12.723217626895384,12.723217626895384
556,2011,16017,16.04184388330825,12.272261113493254
557,2011,16019,,
558,2011,16021,,
559,2011,16023,,
560,2011,16025,,
561,2011,16027,12.723217626895384,12.723217626895384
562,2011,16029,20.312817387771684,16.774417240571168
563,2011,16031,21.793474777257867,20.839071848760174
564,2011,16033,,
565,2011,16035,9.987470264577167,9.987470264577167
566,2011,16037,,
567,2011,16039,21.793474777257867,17.258346202076623
568,2011,16041,20.312817387771684,20.312817387771684
569,2011,16043,,
570,2011,16045,12.723217626895384,11.578256178519108
571,2011,16047,21.793474777257867,21.793474777257867
572,2011,16049,9.987470264577167,9.987470264577167
573,2011,16051,13.236017093370648,13.236017093370648
574,2011,16053,21.793474777257867,21.793474777257867
575,2011,16055,16.04184388330825,16.04184388330825
576,2011,16057,,
577,2011,16059,,
578,2011,16061,,
579,2011,16063,,
580,2011,16065,13.236017093370648,13.236017093370648
581,2011,16067,,
582,2011,16069,,
583,2011,16071,20.312817387771684,20.098743154017082
584,2011,16073,21.793474777257867,14.98332904476536
585,2011,16075,10.433294730142832,10.433294730142832
586,2011,16077,20.312817387771684,20.312817387771684
587,2011,16079,8.502678343678259,8.502678343678259
588,2011,16081,13.236017093370648,13.236017093370648
589,2011,16083,,
590,2011,16085,,
591,2011,16087,,
592,2011,17001,,
593,2011,17003,14.354316734523437,14.354316734523437
594,2011,17005,20.48729973664508,20.48729973664508
595,2011,17007,19.9885066087,13.60778314979568
596,2011,17009,,
597,2011,17011,22.90385665709403,22.90385665709403
598,2011,17013,16.979277066200012,16.979277066200012
599,2011,17015,,
600,2011,17017,12.069763231477944,12.069763231477944
601,2011,17019,8.208447665282957,8.208447665282957
602,2011,17021,12.069763231477944,12.069763231477944
603,2011,17023,17.562995692444215,17.562995692444215
604,2011,17025,,
605,2011,17027,20.48729973664508,17.08893531672574
606,2011,17029,,
607,2011,17031,14.498269269106002,10.86145637266237
608,2011,17033,,
609,2011,17035,,
610,2011,17037,22.90385665709403,13.178571396505049
611,2011,17039,8.208447665282957,8.208447665282957
612,2011,17041,11.89974465131269,11.89974465131269
613,2011,17043,11.591310918574708,10.06863760313719
614,2011,17045,17.562995692444215,14.731370171878453
615,2011,17047,,
616,2011,17049,,
617,2011,17051,,
618,2011,17053,13.192844201305212,11.100345505966951
619,2011,17055,19.51307375941881,19.51307375941881
620,2011,17057,18.733207017994584,16.000787246401558
621,2011,17059,,
622,2011,17061,,
623,2011,17063,22.90385665709403,14.27986663400007
624,2011,17065,,
625,2011,17067,,
626,2011,17069,,
627,2011,17071,,
628,2011,17073,11.521049635392664,11.521049635392664
629,2011,17075,13.192844201305212,13.192844201305212
630,2011,17077,19.51307375941881,19.51307375941881
631,2011,17079,,
632,2011,17081,,
633,2011,17083,20.48729973664508,18.73328840142255
634,2011,17085,,
635,2011,17087,19.51307375941881,19.51307375941881
636,2011,17089,10.681547464912734,9.957628237851106
637,2011,17091,11.591310918574708,8.116271814991428
638,2011,17093,22.90385665709403,12.8278548135679
639,2011,17095,18.733207017994584,18.733207017994584
640,2011,17097,17.334855612607818,13.487624579470372
641,2011,17099,10.501895114709336,9.966674936867834
642,2011,17101,,
643,2011,17103,22.90385665709403,16.702875885901683
644,2011,17105,22.90385665709403,14.7683828412274
645,2011,17107,13.268367474808528,11.182192790523144
646,2011,17109,,
647,2011,17111,17.334855612607818,12.168158754215304
648,2011,17113,13.268367474808528,12.584056063060608
649,2011,17115,12.069763231477944,12.069763231477944
650,2011,17117,20.48729973664508,16.278531484061514
651,2011,17119,28.61014433975018,18.85026967093573
652,2011,17121,,
653,2011,17123,22.90385665709403,20.818531837544306
654,2011,17125,13.268367474808528,13.268367474808528
655,2011,17127,21.25592129236001,21.25592129236001
656,2011,17129,12.069763231477944,12.069763231477944
657,2011,17131,11.521049635392664,11.521049635392664
658,2011,17133,24.14798614907964,17.986547808957454
659,2011,17135,20.48729973664508,16.278531484061514
660,2011,17137,12.069763231477944,12.069763231477944
661,2011,17139,,
662,2011,17141,13.265621970591136,11.883758542650236
663,2011,17143,13.268367474808528,13.268367474808528
664,2011,17145,,
665,2011,17147,11.89974465131269,10.054096158297824
666,2011,17149,,
667,2011,17151,19.51307375941881,19.51307375941881
668,2011,17153,21.25592129236001,21.25592129236001
669,2011,17155,22.90385665709403,22.90385665709403
670,2011,17157,13.690570896806395,13.690570896806395
671,2011,17159,,
672,2011,17161,16.756934677877855,16.756934677877855
673,2011,17163,28.61014433975018,21.73951015246053
674,2011,17165,19.51307375941881,19.51307375941881
675,2011,17167,,
676,2011,17169,,
677,2011,17171,,
678,2011,17173,,
679,2011,17175,18.733207017994584,18.733207017994584
680,2011,17177,13.265621970591136,13.265621970591136
681,2011,17179,18.733207017994584,13.47082734163877
682,2011,17181,19.51307375941881,16.933695246971123
683,2011,17183,11.89974465131269,11.89974465131269
684,2011,17185,,
685,2011,17187,,
686,2011,17189,13.690570896806395,13.690570896806395
687,2011,17191,,
688,2011,17193,,
689,2011,17195,11.521049635392664,11.521049635392664
690,2011,17197,13.192844201305212,9.287755104469364
691,2011,17199,,
692,2011,17201,19.9885066087,15.245200861704667
693,2011,17203,22.90385665709403,15.778469703795025
694,2011,18001,8.930390397597725,8.930390397597725
695,2011,18003,,
696,2011,18005,13.41277460891173,13.41277460891173
697,2011,18007,14.308280488084064,14.308280488084064
698,2011,18009,27.22336050893356,22.11074535730547
699,2011,18011,31.216669701620663,17.265903731002876
700,2011,18013,17.275135321893355,14.759617070261877
701,2011,18015,26.570048309178745,20.439164398631405
702,2011,18017,26.570048309178745,26.570048309178745
703,2011,18019,70.87172218284904,36.22892529298307
704,2011,18021,17.562995692444215,17.562995692444215
705,2011,18023,31.216669701620663,19.968518197260735
706,2011,18025,,
707,2011,18027,,
708,2011,18029,23.783848064454222,21.448472082116385
709,2011,18031,,
710,2011,18033,8.930390397597725,8.930390397597725
711,2011,18035,33.52764125423858,30.37550088158607
712,2011,18037,,
713,2011,18039,26.92929137493268,21.310435997735365
714,2011,18041,21.852191774835017,21.852191774835017
715,2011,18043,26.88894864210809,23.01729874608209
716,2011,18045,31.216669701620663,22.762475094852363
717,2011,18047,25.94137249815417,24.071681305846763
718,2011,18049,43.105306263201,32.179645692705705
719,2011,18051,28.840021075400013,28.840021075400013
720,2011,18053,33.52764125423858,25.698606589698233
721,2011,18055,13.590941279980544,13.590941279980544
722,2011,18057,33.52764125423858,25.377926252514335
723,2011,18059,33.52764125423858,19.511642265062715
724,2011,18061,19.14564885005609,16.017267253474728
725,2011,18063,31.216669701620663,21.9066720914347
726,2011,18065,33.52764125423858,24.125987744916994
727,2011,18067,27.22336050893356,27.22336050893356
728,2011,18069,27.22336050893356,18.076875453265643
729,2011,18071,70.87172218284904,42.23133173141479
