log_Overdose_Rate_per_100k,Pct_Age_lt_18,log_Pct_Black,Potential_Years_Lost,Pct_Uninsured,log_PrimCarePhys_per_100k,Pct_Child_in_1ParentHH,Pct_Poverty,log_Spatial_Mean
4.382586791532445,21.1,1.9459101490553132,11562.5,17.4,4.312140507209715,33.0,21.5,4.551242002836825
4.216022673847369,23.6,1.252762968495368,15192.9,16.5,3.8199077165203406,30.3,26.0,4.323311074577696
3.9758760472746237,21.0,0.4054651081081644,10112.7,20.3,4.7808027546312495,20.7,21.3,3.6302154087076124
3.2187329779284535,23.1,0.7419373447293773,7033.3,17.5,4.809742351716865,22.1,11.5,3.8979510951627465
4.29455903992832,20.9,2.2300144001592104,10301.8,17.7,4.596129441335942,34.2,17.0,4.388296440543016
3.7548768166210893,21.6,0.3364722366212129,9974.7,16.5,4.465908118654584,22.7,20.8,3.834072985005358
2.6227903571513864,21.6,0.9162907318741551,7813.8,18.3,4.707726774313183,32.6,18.0,2.9992924496205533
4.885609731763525,21.7,0.6931471805599453,13912.2,17.1,3.0633909220278057,25.4,25.6,4.456382883375784
2.4102816684494197,24.1,1.0647107369924282,5526.1,10.4,4.619073091157083,27.8,10.9,1.821770792023401
2.7681247764371406,20.8,1.7404661748405046,4752.7,12.5,5.3734248390348425,25.1,12.8,2.915034285016491
2.4229351706853004,21.6,1.3862943611198906,6390.2,10.6,4.607168188650764,23.7,10.8,2.5726232396383852
2.8527192498613303,25.5,1.9600947840472698,7100.2,10.3,4.273884476054178,30.3,14.3,2.4494134339258813
2.9983199117976667,25.1,3.2846635654062037,8295.5,11.2,4.940927881671436,47.2,21.8,2.525058378142991
1.821770792023401,24.5,0.6418538861723947,4991.4,11.0,4.93662988078576,21.6,8.1,2.5893066827783247
2.274621839918879,24.8,2.4595888418037104,6862.8,10.7,4.5685062016165,33.4,13.2,2.708717582586548
2.9951574388031488,24.5,1.7047480922384253,6933.1,10.0,4.856706811803519,32.4,14.6,2.657825402461984
3.181419487824247,23.3,0.4054651081081644,6335.6,10.8,5.115595729732743,30.2,12.2,2.7681247764371406
2.7493150019800647,23.5,0.9162907318741551,5689.4,11.4,4.489759334476764,19.4,8.8,2.358505617872598
2.610168654771553,22.7,0.6931471805599453,6437.0,15.8,4.312140507209715,22.6,13.3,2.6465394254838417
2.358505617872598,23.8,0.7884573603642703,4656.6,9.2,4.364371699435161,22.1,6.3,2.7040290733456382
2.549176407045819,23.4,0.9162907318741551,4588.0,8.4,5.293304824724492,17.2,5.5,2.568503925328449
2.741096018227408,21.1,0.9555114450274363,5713.7,10.4,4.804840381116659,25.5,12.4,1.821770792023401
2.7150748160391744,24.3,1.667706820558076,7827.9,14.6,4.9344739331306915,35.6,9.9,2.7243491827520474
2.8803573638650333,23.1,2.3978952727983707,8091.77,16.4,4.794963757620747,28.522118045,13.9,2.5318997240701737
3.380945028518187,24.2,1.1314021114911006,8698.84,17.6,3.591817741270805,25.296301585,16.2,2.8571911479833227
2.7025652708716406,23.3,0.9932517730102834,9846.35,18.6,4.3476939555933765,25.496404422,18.7,3.172982480306623
3.113952904941422,25.5,1.0986122886681098,9621.2,20.3,3.8066624897703196,30.431432974,18.1,2.96840287497728
3.1994692035738583,22.6,1.5686159179138452,11430.77,16.6,4.6061696863211745,29.035219496,16.4,2.7178439078823726
2.389582833713013,23.8,3.735285826928092,11049.12,14.3,5.19351225218191,42.488711527,18.6,3.0945211439209483
1.9155759193800057,21.8,3.202746442938317,7421.97,15.5,4.289088639014612,34.383435381,23.0,2.4058619224487026
2.0994110400410744,23.9,3.2308043957334744,8086.41,12.8,4.952299717083292,32.242778907,12.6,2.9250087906719626
2.692711302950892,26.5,1.1314021114911006,11002.39,18.6,4.635699391022914,34.672638651,21.5,2.9628577716757474
2.6569962573906456,25.9,3.56953269648137,11140.2,17.2,4.741447804280639,41.533440821,21.0,2.9385839638118103
2.8101244557688854,24.6,2.5649493574615367,9001.92,15.5,4.594109238628667,31.493506494,16.2,2.5350447200132487
2.462319667115322,23.4,2.341805806147327,9712.7,17.0,3.586292865338835,25.843282415,15.8,2.8826913222605697
2.9397450130827587,26.2,2.451005098112319,6596.65,10.2,4.782479200958502,19.4256406,8.7,2.45305922413959
2.503942690986398,23.4,3.490428515390098,12212.33,16.1,3.8815637979434374,35.758407687,23.3,2.729257656704655
2.747884780051906,22.6,3.4719664525503626,10163.74,14.0,4.9856593080260785,35.58725864,19.5,3.127662033112589
3.547666768734271,22.6,2.028148247292285,15600.66,17.6,4.28496492183075,31.014606668,21.0,2.874059052846676
3.0331661968706394,25.9,2.066862759472976,7062.51,20.0,5.1065513509260825,29.676531127,9.0,3.1493528121748735
3.0487814946438063,23.8,0.5306282510621704,8287.41,25.7,4.700480365792417,28.645873247,10.8,3.1423223796469784
3.2407274248760043,27.5,0.8754687373538999,7126.57,23.7,4.3489867805956814,25.307724081,10.1,3.0410043251381254
2.8997556492065053,24.1,1.8082887711792655,7857.38,16.5,4.1059436980654525,31.996512642,18.8,3.071025995159788
2.0903296939682696,26.0,0.9162907318741551,7331.64,19.5,4.855928904335275,40.027141324,24.6,3.2471851550738613
3.030060248423522,22.8,0.5877866649021191,11415.75,19.2,4.637637376125593,39.506279775,21.3,2.837903232531004
2.7714036469412044,27.3,1.824549292051046,6534.09,20.2,4.519612297626445,32.034266798,17.4,3.009797332764252
3.47997498083212,21.8,0.9162907318741551,10373.56,19.9,4.01096295328305,35.807400675,21.1,2.904500389175083
2.9271955060666563,30.3,0.8754687373538999,11874.84,19.5,4.447346100794524,38.771557687,30.3,2.666744087822102
3.071025995159788,23.4,1.6094379124341003,7720.82,18.2,4.774912960575186,35.930269271,19.9,2.7451194138123904
2.452465274762667,26.5,1.7227665977411035,8240.76,19.5,3.3214324131932926,31.07550405,17.7,2.966020991347689
3.43523844150125,19.5,0.6931471805599453,7702.55,19.7,4.4331949212482815,33.254350241,15.7,2.9604420954790993
2.8032503869560914,29.1,1.4816045409242156,6254.19,23.6,3.966511190712216,36.31759577,21.9,2.790097494001431
2.558475690268412,27.3,1.1631508098056809,6610.41,19.3,4.423648309364701,24.591270047,13.5,2.8365008037194226
2.305238610459609,24.5,2.5649493574615367,9512.11,19.9,5.19794439240125,37.712546206,17.6,3.7839439498153578
2.5365873876431313,24.2,2.4595888418037104,7651.17,16.4,4.4942386252808095,26.565384615,14.4,2.491859274001453
3.2095135381662376,21.1,2.2192034840549946,10104.03,21.2,4.695924549256556,36.302657655,19.8,2.721269545834232
2.491859274001453,24.9,3.5751506887855933,10112.47,16.0,5.36550861608836,43.407831773,18.6,2.633185858958182
2.721269545834232,24.2,1.8082887711792655,8361.55,15.3,4.37197629882038,27.168865327,9.7,2.913728988043654
3.1258880890666827,26.2,2.028148247292285,9171.9,21.8,5.319099905730565,32.387129921,20.0,3.0935856846310976
2.0239548020868035,25.8,1.5260563034950492,7126.16,21.0,4.893352133481524,30.227245158,19.3,2.558475690268412
2.1539592418478737,23.1,2.653241964607215,5689.66,14.6,5.000584958242754,29.710162185,13.1,2.488162089264444
3.2958918675168847,16.8,1.6094379124341003,6915.98,15.9,4.4343818650078095,22.717357432,13.3,2.7836518544824855
3.46725141680835,20.9,1.0296194171811581,8636.58,17.9,4.634728988229636,35.360438795,21.8,2.758562948724695
2.433011439027486,24.9,2.3702437414678603,5364.52,13.5,4.859812404361672,26.314397299,11.1,2.542696482596391
2.9644495766583505,23.4,0.8329091229351039,5409.12,12.8,4.746669748261791,23.741904533,9.3,2.8471097364266638
2.1203743018280474,30.1,1.916922612182061,7379.5,21.7,4.662495252607361,36.376294076,28.2,2.459597581357206
2.4250465554423464,30.8,1.6486586255873816,6568.06,24.3,3.730501128804756,35.334821429,22.8,2.6497080664749237
2.9216194496600174,31.0,2.0149030205422647,8414.34,21.9,4.417635062141249,36.275024853,23.7,2.237631190576577
3.5820469788421376,22.1,1.2237754316221157,9583.01,19.9,4.399375273008495,32.164755104,25.1,2.4766628622517857
1.9235875123708936,25.4,2.33214389523559,5776.22,24.8,4.728272383122075,33.991440413,19.1,2.496214436825905
2.7987323069813024,29.4,1.7227665977411035,7312.98,24.3,4.110873864173311,31.535904732,23.3,2.7004414072355627
2.6706411592197754,20.4,1.410986973710262,3845.82,11.8,5.262171919911683,23.573538098,8.5,2.4884918823690145
2.6465801497985835,32.0,1.62924053973028,7183.51,21.4,4.472780997942346,31.370517829,24.2,2.4526839204208524
2.310143820894541,27.5,1.5040773967762742,5225.35,24.0,4.616110126026426,31.203772785,18.1,2.6397510998192835
2.4429612864827988,23.4,1.1314021114911006,5365.32,17.7,4.863680881139593,23.933257735,9.7,2.8189468426282653
3.2361033705348268,19.0,0.47000362924573563,5629.52,15.6,4.798266815950004,31.257980489,11.9,2.866844514798569
2.3375220943558777,25.0,1.0986122886681098,4597.47,19.7,4.927253685157205,24.940084515,13.0,2.274672293092651
2.3519909729933612,24.0,1.0296194171811581,5030.7,11.6,5.046002437933547,20.789229676,9.1,2.9581265016636094
2.5341631534460216,29.0,2.0541237336955462,6761.52,22.5,4.151039905898646,28.004621225,17.8,2.329856739750912
2.653644074568804,25.8,2.4423470353692043,6856.68,15.7,4.810557015713042,34.177193977,19.5,2.652611773855537
1.8086030489057938,29.8,2.3513752571634776,7346.06,21.6,4.421247347827163,32.0408972,20.4,2.8334986044367643
2.5911911771188167,24.2,1.8870696490323797,5543.02,18.8,4.782479200958502,28.8769056,15.1,2.4354881332185627
2.8013961715235487,14.4,2.0412203288596382,5757.02,14.8,5.518656990529513,29.334610497,14.9,2.3554423853932382
2.70432571704044,30.0,2.1972245773362196,7338.46,19.2,4.519612297626445,33.006659508,18.5,2.7108631811159873
2.6266982294314642,18.7,1.1314021114911006,5602.71,17.5,4.76473475565943,25.804912002,14.0,2.5490900338667113
2.04250278243074,22.3,1.4350845252893227,4253.75,12.9,4.932313327320786,22.276782271,8.4,2.5779655583743453
2.2761541547691584,23.8,1.2237754316221157,5443.71,19.5,4.844974178195408,28.019990381,16.3,2.728210706024421
2.0448338356339812,24.4,1.3609765531356006,4051.6,13.8,5.0106352940962555,22.455680208,10.8,2.5540188604353764
2.989052744567429,21.8,0.8329091229351039,5293.44,18.1,5.046002437933547,28.14751161,13.9,2.1406005004425093
3.371343626657584,23.0,0.7419373447293773,8780.79,17.7,4.789157022101107,34.149274672,17.1,2.940518341586756
1.9304105460842294,25.1,2.791165107812717,6844.52,14.5,4.664382045619937,30.81186222,14.2,2.5357123129984735
2.596693832911133,22.2,1.0296194171811581,5327.29,16.1,5.0826458300725275,28.340499698,12.1,2.7749462470321085
2.6384870812788472,29.2,1.4586150226995167,7370.83,20.2,4.693181063310805,31.080050134,20.1,2.6044018993876206
2.535968392038448,27.7,1.2237754316221157,6724.27,21.5,4.877484781308751,29.084172745,18.8,2.8264077484090118
2.940518341586756,25.0,0.6931471805599453,8680.43,20.7,3.9889840465642745,36.812061798,22.3,3.420446869358622
1.8237434025814996,32.9,1.1314021114911006,8082.38,23.5,4.235554730773624,32.715459995,29.7,2.599187073241076
3.1009446520365223,17.3,1.1939224684724346,7521.34,17.2,4.697749367281185,25.83503055,14.8,2.7218160822354758
2.603952119146726,26.1,1.1631508098056809,5290.36,18.1,4.808111029984782,24.748167415,11.6,2.4611819929942413
2.377514381356585,23.1,1.410986973710262,5267.72,16.1,5.261653382176445,27.09155263,17.1,2.7872410913463646
3.039166183100891,28.2,1.5260563034950492,6521.0,21.7,4.365643155423357,29.018089779,14.9,2.7071343643618286
2.681599672818885,25.7,2.4069451083182885,5501.56,16.7,4.755312844417811,30.180595974,12.0,2.7982841556262614
2.4391643910730787,21.2,0.7884573603642703,4509.28,14.0,5.243861180751978,23.123928999,14.2,2.5649045970243307
2.988985244759543,23.0,2.4159137783010487,7660.88,21.6,5.327390614033744,36.980007751,19.5,2.820364316647811
2.308552864773837,29.4,1.0647107369924282,3524.68,7.2,4.4343818650078095,13.38071066,4.3,2.70729021482244
2.7411458706915552,26.0,2.1162555148025524,6330.66,15.3,4.298645025734831,27.873670162,13.1,2.7862659567996535
2.6981768809150575,22.3,0.9555114450274363,5577.91,13.3,4.8346933442663405,26.786525551,9.3,2.7328740602541965
2.9488296038677713,19.9,0.47000362924573563,5507.87,20.0,5.099256485749784,27.821955004,12.5,3.0812201363562797
2.604697771729325,21.2,0.7884573603642703,4806.49,15.5,4.924350925499243,23.185628743,13.7,2.643603753079696
3.108204436891798,24.7,1.252762968495368,8730.25,17.8,4.897839799950911,39.350615344,20.2,2.7411458706915552
2.3625967330793185,27.6,0.7884573603642703,5860.87,19.0,4.463606621666305,23.066023115,14.3,2.803176291319718
2.160319577566728,24.8,2.468099531471619,4864.0,11.4,4.993149979755236,23.017333845,8.9,2.6823241116070053
2.55941581646784,22.9,2.6946271807700692,6085.91,9.9,4.999237249143887,34.593889354,12.2,2.67655622881118
2.5901071782444616,21.6,0.9932517730102834,5284.84,9.5,4.489759334476764,22.216625893,7.0,2.66643573706102
2.86287869680165,21.1,1.7749523509116738,4926.84,7.8,4.793308128103486,23.766486853,6.4,2.74531476022466
2.5363200865927484,22.6,2.6461747973841225,6264.43,10.3,5.076423034634259,34.428361328,13.3,2.6624187162476662
2.862622844943762,21.8,2.0014800002101243,5991.58,9.3,4.51085950651685,30.741763794,9.3,2.7987855471098206
2.3569158906641956,20.1,1.5686159179138452,4518.84,7.8,4.493120682179469,20.165932405,7.3,2.6656066880435976
2.5459398550632897,22.2,1.2809338454620642,6315.78,11.1,4.31748811353631,31.904744158,12.1,2.8758312293513515
2.949170781506529,25.2,3.190476350346503,8202.41,12.9,4.163559631243574,36.345991777,13.4,2.8596752984686153
2.6968611804630362,23.8,3.190476350346503,7352.82,10.6,4.821087692210561,34.352435829,11.4,3.0496571809002524
2.622249377965891,20.8,2.667228206581955,8445.8,15.6,4.416428061391214,38.805854565,15.7,3.059837046106761
2.2135514867267077,18.2,3.039749158970765,7126.9,20.0,5.569488886872828,38.722863741,26.6,3.2859825956243207
2.402678800911032,22.6,2.5494451709255714,9011.49,22.8,4.4331949212482815,34.835242386,16.5,2.8545452601185914
3.045092426222965,20.0,2.4159137783010487,7833.95,20.1,4.619073091157083,30.207859484,14.8,2.5973514837111815
2.5565750754018075,23.1,3.292126286607793,6980.52,26.5,4.560172820057356,36.165145407,15.2,2.3480871119929727
3.3816817395882066,16.1,1.4586150226995167,9593.16,23.9,4.210645017918261,35.823497854,18.7,3.1927876576295287
2.8908833172917916,26.5,2.451005098112319,7080.02,17.8,4.571613402459248,28.334717524,10.9,2.665975881657312
2.487629352982681,20.3,1.9021075263969205,6393.84,28.4,4.493120682179469,30.959173476,14.2,2.3792881260942087
3.219375949909883,22.6,2.9014215940827497,10662.11,22.9,4.2017030805426,41.262839083,23.4,2.2135514867267077
2.937688441905813,24.5,3.4339872044851463,9643.04,19.7,4.937347498326424,39.015503077,18.0,2.85302182479152
2.388885978640783,21.9,3.1654750481410856,9349.24,21.7,4.732683506287051,42.911745893,17.8,2.701599932943424
2.5014527852142265,19.5,2.4595888418037104,7756.35,22.0,4.009149716158869,30.557395143,15.3,2.609972281529851
2.8834294598955332,19.7,1.8870696490323797,9180.6,23.2,4.239886867512759,33.482250664,18.5,3.281478461200822
2.5038040868924636,18.7,2.3608540011180215,8515.4,28.7,4.366912996863833,35.901106767,22.0,2.8909207153603886
2.6993413910079256,24.5,2.884800712846709,7874.44,21.5,4.712229258281499,38.085393725,19.1,2.9560993118174594
2.7040083802758783,19.3,2.302585092994046,7704.02,25.6,4.557029810660157,34.64631802,16.1,2.937837153454668
2.292021089090569,19.3,2.341805806147327,7897.55,23.9,4.31748811353631,30.202165945,15.6,2.6033339894434366
2.3401583281638514,20.4,2.2082744135228043,8010.97,25.6,4.231203744939298,32.688385055,15.3,2.487629352982681
3.6882546493450943,21.6,2.4423470353692043,10167.28,25.5,3.1354942159291497,36.805002843,22.7,2.886411279579462
2.6655446246017696,20.9,2.312535423847214,8185.63,24.2,4.421247347827163,36.96787733,15.5,2.754690984402976
2.7224922221562937,20.1,2.5726122302071057,9474.9,24.0,4.235554730773624,37.654689365,18.6,3.051581752519278
2.5468918019694393,18.5,1.9600947840472698,7335.62,22.4,4.575741375297279,29.187124932,14.6,2.9288112785937135
1.6506322756576925,23.0,3.0204248861443626,6641.19,33.9,4.818667360250496,38.554101312,20.8,2.5809342236739585
2.6881272601883888,15.8,1.9021075263969205,8662.0,26.9,4.469350462845557,30.636250223,14.0,2.1542585076998915
3.1830127722679573,22.5,2.2082744135228043,8828.35,20.3,4.023564380161053,28.886480974,13.0,2.937688441905813
2.402231804833499,23.2,2.4069451083182885,7268.09,18.8,4.8993312245375815,30.596429272,13.2,2.686247996373817
3.3276005790943874,25.2,2.2617630984737906,10634.03,32.1,3.8543938925915096,33.22147651,25.7,2.6009824496844733
2.4185081927374266,24.5,3.086486636822455,7281.91,25.0,4.77912349311153,36.477513113,18.1,2.6568948769813225
2.5277584808109532,27.2,2.5649493574615367,7313.3,27.1,4.160444363926624,37.076339221,19.5,2.761894762787383
2.649969252858567,21.0,2.884800712846709,7508.14,25.6,4.589040804058207,36.209127086,14.5,2.881636189393372
3.1701047935348616,21.2,1.7404661748405046,9229.49,23.6,4.1666652238017265,27.845400929,13.4,2.882717850714452
3.221781557574979,18.3,2.4423470353692043,8549.73,22.3,4.793308128103486,38.659161566,14.1,2.962173276574107
2.6124835606802277,24.1,2.7343675094195836,8696.97,22.3,4.21803603456465,35.308128708,18.1,2.7632121870426363
2.2917045018978337,22.2,2.0149030205422647,5946.01,17.2,4.837075242970874,22.094025278,9.5,2.794871676354405
2.6455473442740027,22.6,2.9444389791664403,8234.37,25.5,3.883623530906448,37.162926959,17.5,2.919179466097871
2.4837788649238575,23.6,1.9459101490553132,7099.93,20.0,4.596129441335942,29.40390194,12.3,2.3955811554565116
2.9256181790207356,16.2,1.7578579175523736,7272.2,23.6,4.73707525686803,33.851919714,12.7,2.6655446246017696
2.4106390475187003,23.2,2.5572273113676265,5729.7,20.2,4.651099117876491,29.555774723,12.6,2.6986990865694516
2.8510280648275845,19.4,2.451005098112319,8916.5,24.3,4.65586330030361,34.74872689,19.7,2.598922975763588
2.8545452601185914,20.4,2.1400661634962708,9391.2,25.2,4.08260930600368,31.786307437,18.2,2.402455327847952
2.7521588407282733,28.3,2.5416019934645457,8462.43,22.6,3.879499813722586,25.967975151,14.7,2.6215282427257476
2.766000472496261,27.9,2.4069451083182885,9286.99,20.8,4.178992036282385,29.231350331,16.5,2.6510914361210194
2.6630170858104907,25.8,2.9338568698359038,8538.03,21.2,4.414009680526933,30.482592336,20.2,2.5016573170423846
3.4258077476348725,24.8,1.3609765531356006,6940.46,18.4,4.1956970564823886,29.269985488,14.8,2.930043635200562
2.383636990283718,28.3,1.9740810260220096,5464.99,17.4,3.9396381724611196,20.168334127,9.6,2.4244426505864647
2.4545215593356056,18.3,3.2809112157876537,7375.58,23.0,4.6709579265260945,46.650765255,34.2,2.8284060476729964
2.4560822229906667,29.9,4.144720769547168,8331.21,23.1,3.5496173867804286,49.357550761,28.4,2.5441313189265413
2.450233785893984,26.3,3.2108436531709366,5432.3,20.0,4.467056883858457,28.226490339,13.9,2.5267820669378134
2.4977867432073095,28.0,2.803360380906535,6314.6,13.8,5.368309738368072,24.764194563,10.0,2.7597366648759785
2.5637283385027962,27.4,2.928523523860541,6986.33,16.6,4.107589788972121,25.09688467,12.6,2.7954155664362146
1.9560366494254195,23.9,4.001863709427935,7030.81,22.7,4.977423159890142,46.494368817,21.1,2.3102412652693407
2.010131920363409,29.6,3.6109179126442243,8219.33,19.5,4.096009841541162,35.128148107,15.2,2.6080992679304544
2.7470301432431583,25.2,2.681021528714291,9810.91,22.0,5.4510384535657,35.513856311,23.3,2.8618062512941553
2.0771614763388375,29.9,1.6486586255873816,4640.97,12.5,3.770459441106359,13.200445209,6.6,2.2885372056340807
2.2737695408341283,24.2,3.7864597824528,7493.47,23.4,4.996536369716754,41.565484021,18.9,2.3011756771441325
1.7813585468371962,30.2,3.139832617527748,5364.35,22.9,4.328098292648326,26.108828114,14.7,2.580529758812483
2.5606220670357787,28.6,2.0541237336955462,6478.18,25.9,4.3694478524670215,28.245555878,19.3,2.4798238019564094
2.2070213568211074,30.7,3.5553480614894135,7436.22,15.7,4.282206299391671,28.37492735,13.2,2.67010411038472
2.8992492281065467,26.6,2.163323025660538,8894.3,21.3,4.11251186617755,27.742019375,16.0,2.446665647007459
3.234192528980094,27.4,0.9932517730102834,9503.22,24.0,2.8507065015037334,23.973880597,21.9,3.0477246388220696
2.4058619224487026,26.3,3.86702563949741,10597.45,18.1,5.153869462182164,49.697228145,18.5,1.9155759193800057
2.925653572040804,30.4,2.8390784635086144,7464.65,16.0,2.8903717578961645,25.708146122,12.0,2.511422397224394
2.7597366648759785,25.6,3.9852734671677386,11597.91,20.0,5.109575241951159,57.093552801,27.4,2.766637665568156
2.637824756212713,28.4,3.742420221041966,7131.91,21.2,4.703203926259457,36.106115108,17.6,2.356084872043104
3.2209874277331325,26.7,3.5115454388310208,10309.51,21.8,4.316153890523174,46.532258065,27.0,2.4198282844498338
2.9492304399025713,23.8,1.7047480922384253,10269.54,20.9,3.6913763343125234,31.48695224,20.4,3.0535071954789794
3.0007448153775353,26.8,2.833213344056216,7051.96,20.0,4.001863709427935,21.824207754,14.7,2.4736521885043805
2.8573335788193672,30.0,1.4816045409242156,8228.52,28.3,4.530446639792155,31.504618979,19.9,3.1749099680694215
2.328975515095278,25.9,0.9555114450274363,5317.99,15.1,4.939497266262916,22.787124361,12.5,2.110478235465294
2.110478235465294,31.5,0.9162907318741551,7014.53,24.0,3.9945242269398897,25.899103533,21.1,2.328975515095278
2.131738848691352,24.2,0.5306282510621704,5817.43,19.0,4.722063937459591,27.348548717,13.4,2.9176460239515705
2.2350445036286284,19.5,2.5649493574615367,6071.68,12.2,5.11739483066779,36.30665128,20.5,2.7066004391264875
2.4643676126942182,24.3,3.2771447329921766,7361.2,18.9,5.083885755835849,37.310522568,18.0,2.5183965434860642
2.25661795744191,21.8,2.0014800002101243,5504.36,13.5,3.744787086052232,21.913433738,17.0,2.7837353290233184
2.4726328277131184,24.7,1.7578579175523736,4293.46,10.4,5.25227342804663,18.335061111,7.3,2.334827806202737
3.3955931149423235,27.1,1.1631508098056809,6508.04,10.1,3.9926809084456005,24.732088181,8.3,2.7873416834800055
2.2978138014228495,29.6,1.9021075263969205,5025.2,15.1,4.141546163706395,24.15787892,11.9,2.4257840567300453
2.136181219672466,30.7,1.9740810260220096,4717.76,9.8,3.7471483622379123,18.006499226,5.1,2.727831126658435
2.4937171128902627,27.5,2.0918640616783932,4753.38,11.9,4.88507207112091,20.555782803,9.4,2.7935408019975614
2.9690637872374084,23.5,1.0296194171811581,7928.43,12.5,4.249922794040544,26.836136978,14.4,2.914052305872679
3.253286126624916,24.2,1.840549633397487,8448.71,12.1,4.229749199228304,26.859313838,12.5,3.0664647809919914
2.703241131064602,26.8,0.8329091229351039,4868.93,11.2,4.272490747605575,17.661407209,7.6,2.614799079892188
2.7141398593362145,22.7,2.128231705849268,5726.63,9.9,4.472780997942346,25.692701938,14.8,2.9102200682220585
2.301476616671897,22.7,2.772588722239781,8205.14,12.6,5.0317442573064906,39.54248366,21.8,2.8940234170954438
3.1417542530096942,22.9,2.2407096892759584,7710.04,11.4,4.174387269895637,31.942785133,13.0,2.8151440805727885
2.773901583665324,24.4,2.91235066461494,7605.7,12.5,5.380358076884246,41.062659818,19.4,2.9887272365864517
2.250690907749001,22.3,2.2192034840549946,6816.21,13.4,4.343805421853684,36.626162844,14.0,2.8086660381896027
2.882187837713284,25.3,3.4210000089583352,9433.48,12.7,4.789157022101107,44.03452535,19.3,2.9980386819472202
2.8940234170954438,23.6,2.4932054526026954,7415.72,10.3,5.36410510708604,35.532928943,14.0,2.301476616671897
2.9887272365864517,23.2,0.8754687373538999,6691.74,10.0,4.215086179918229,25.133265643,8.6,2.7444670880443014
2.699003743966377,24.2,2.5726122302071057,9394.52,13.1,4.345103280569283,43.958972296,18.9,2.2350445036286284
2.410114625936712,28.8,2.501435951739211,5493.16,11.5,4.070734696582967,20.590849192,8.4,2.624662030020681
3.334899357528971,25.0,2.533696813957432,7378.4,15.0,4.8895969657192,38.396716528,16.1,2.531114894345177
2.8311674383492953,27.6,0.9555114450274363,5590.75,11.1,5.496348217047172,17.781900093,6.6,3.1187356080925825
3.352844813223771,23.5,2.128231705849268,7840.79,15.8,4.442651256490317,36.901960784,12.8,3.569587735146007
3.2614822631256906,24.8,0.6931471805599453,6413.63,13.5,4.21803603456465,20.361522535,9.5,3.207504346298882
2.73026172746743,20.1,2.1041341542702074,8847.02,17.2,5.025852259901116,37.919248024,22.4,3.5429865168610464
2.2531986154267236,28.5,1.8718021769015913,6628.94,20.9,4.3694478524670215,31.165253093,15.2,2.586394894441267
2.991966041385112,23.8,1.8718021769015913,7614.16,14.2,4.746669748261791,36.763638394,13.4,3.4212303822663106
3.544346303381638,21.4,2.0918640616783932,8618.5,17.3,4.222444564849416,36.81130835,18.7,3.2375563019135023
2.0725263762105066,28.8,1.6094379124341003,4070.65,9.1,5.280153395920365,17.608032312,4.7,3.1833318429220503
2.4820174940873065,26.2,1.7404661748405046,5703.7,11.8,4.6141299273595635,21.40322706,5.7,3.4069167966990506
3.2791929655527134,24.2,2.0412203288596382,8484.06,14.4,4.549657476057832,34.574870218,17.2,3.544346303381638
3.239936971039871,24.7,0.5306282510621704,8704.69,17.2,4.600157644164547,23.78551343,12.7,3.6424210380462747
2.6855132203220715,25.5,0.9932517730102834,6378.73,13.7,4.771531723203316,24.363106415,9.6,3.2968554678388142
2.651382058940934,26.0,0.5877866649021191,6725.07,17.2,4.238444906195857,26.183662198,11.4,2.2531986154267236
1.9587563087765074,26.4,3.3032169733019514,9185.26,16.2,4.455509411433685,40.45026613,19.6,2.6149173112837674
2.8378651998107607,23.1,2.451005098112319,8775.36,17.2,4.33990170837321,35.224222327,17.1,2.698975320578621
3.5416248788030926,22.8,2.2407096892759584,8463.5,17.6,4.603168183317418,38.083538084,15.9,2.960084698354586
3.0394044631768535,25.6,3.292126286607793,9229.13,18.2,5.111987788356544,45.358406154,21.6,2.8297186147054516
2.791769768844228,16.6,1.5040773967762742,6281.41,16.6,4.740574822994295,31.519554094,24.3,3.3791962530038755
3.9053610351861896,23.9,0.7419373447293773,8037.74,15.3,4.436751534363128,25.688976378,16.5,2.6759275243049445
3.5014117412348145,24.6,0.5877866649021191,7265.78,14.5,4.127134385045092,26.880926694,12.6,2.7699878807811698
2.896297279172716,24.0,1.4586150226995167,6543.12,13.1,4.421247347827163,26.558438249,10.5,2.5261750289274345
2.5168890410958107,24.8,2.5877640352277083,7399.46,16.3,4.999237249143887,34.87889062,16.6,2.607466103268956
4.074920157703644,24.4,0.4054651081081644,11705.15,17.2,4.578826210648489,35.514819256,18.5,3.4394872794370537
2.68422287833936,20.9,1.5686159179138452,6436.63,16.4,4.662495252607361,30.448097536,20.4,3.9053610351861896
3.673686364914779,24.2,0.4054651081081644,8759.22,18.8,4.272490747605575,31.439288691,16.8,3.50320211436512
2.2551364876530346,19.3,1.6486586255873816,4510.62,8.7,5.827473946998751,22.770336491,16.1,2.277683443020061
2.277683443020061,24.3,1.5686159179138452,5262.57,8.2,4.757032535297338,27.583761744,9.8,2.2551364876530346
2.638455972005458,23.8,0.7884573603642703,7412.29,11.1,4.130354999745133,34.928688974,12.4,2.2056700168199614
2.8086660381896027,24.8,2.1041341542702074,6246.67,10.0,4.785823685681349,32.567550584,12.2,2.250690907749001
2.903046747262431,26.4,1.0986122886681098,6821.28,12.5,4.387014176184921,20.564062148,9.4,2.673273621416323
